,order_details_id,order_id,pizza_id,quantity
30075,30076,13287,ital_cpcllo_l,1.0
30076,30077,13287,pep_msh_pep_s,1.0
30077,30078,13287,peppr_salami_s,1.0
30078,30079,13287,the_greek_m,1.0
30079,30080,13288,southw_ckn_l,1.0
30080,30081,13289,cali_ckn_l,1.0
30081,30082,13289,four_cheese_l,1.0
30082,30083,13290,spin_pesto_l,1.0
30083,30084,13291,ckn_alfredo_m,1.0
30084,30085,13291,thai_ckn_s,1.0
30085,30086,13292,four_cheese_l,1.0
30086,30087,13292,green_garden_m,1.0
30087,30088,13292,ital_supr_l,2.0
30088,30089,13292,ital_supr_s,1.0
30089,30090,13292,ital_supr_s,1.0
30090,30091,13292,prsc_argla_m,1.0
30091,30092,13292,southw_ckn_s,1.0
30092,30093,13292,spinach_supr_l,1.0
30093,30094,13292,the_greek_m,1.0
30094,30095,13292,veggie_veg_s,1.0
30095,30096,13293,sicilian_l,1.0
30096,30097,13293,spinach_supr_m,1.0
30097,30098,13294,four_cheese_l,1.0
30098,30099,13295,cali_ckn_s,1.0
30099,30100,13296,bbq_ckn_m,1.0
30100,30101,13296,ital_cpcllo_s,1.0
30101,30102,13296,peppr_salami_m,1.0
30102,30103,13296,southw_ckn_m,1.0
30103,30104,13297,spicy_ital_l,1.0
30104,30105,13298,sicilian_l,1.0
30105,30106,13299,hawaiian_m,1.0
30106,30107,13300,hawaiian_m,1.0
30107,30108,13300,ital_veggie_m,1.0
30108,30109,13301,brie_carre_s,1.0
30109,30110,13301,ital_supr_l,1.0
30110,30111,13301,pepperoni_l,1.0
30111,30112,13301,thai_ckn_s,1.0
30112,30113,13302,peppr_salami_m,1.0
30113,30114,13303,ckn_alfredo_m,1.0
30114,30115,13303,southw_ckn_l,1.0
30115,30116,13303,spinach_fet_m,1.0
30116,30117,13304,prsc_argla_s,1.0
30117,30118,13305,bbq_ckn_l,1.0
30118,30119,13305,cali_ckn_l,1.0
30119,30120,13305,spicy_ital_l,1.0
30120,30121,13305,the_greek_xl,1.0
30121,30122,13306,the_greek_xl,1.0
30122,30123,13306,hawaiian_m,1.0
30123,30124,13306,veggie_veg_m,1.0
30124,30125,13306,veggie_veg_s,1.0
30125,30126,13307,ckn_pesto_s,1.0
30126,30127,13307,ital_cpcllo_l,1.0
30127,30128,13308,ital_cpcllo_l,1.0
30128,30129,13309,ital_cpcllo_l,1.0
30129,30130,13310,ital_veggie_l,1.0
30130,30131,13310,prsc_argla_s,1.0
30131,30132,13311,classic_dlx_m,1.0
30132,30133,13311,four_cheese_l,1.0
30133,30134,13311,ital_supr_l,1.0
30134,30135,13312,ital_supr_l,1.0
30135,30136,13313,spinach_supr_l,1.0
30136,30137,13314,ckn_pesto_s,1.0
30137,30138,13314,ital_veggie_l,1.0
30138,30139,13314,thai_ckn_l,1.0
30139,30140,13314,thai_ckn_l,1.0
30140,30141,13315,bbq_ckn_m,1.0
30141,30142,13315,cali_ckn_l,1.0
30142,30143,13315,hawaiian_l,1.0
30143,30144,13315,hawaiian_l,1.0
30144,30145,13316,classic_dlx_s,1.0
30145,30146,13317,four_cheese_m,1.0
30146,30147,13318,hawaiian_s,1.0
30147,30148,13319,hawaiian_s,1.0
30148,30149,13319,prsc_argla_m,1.0
30149,30150,13319,spicy_ital_l,1.0
30150,30151,13320,cali_ckn_s,1.0
30151,30152,13320,the_greek_s,1.0
30152,30153,13320,veggie_veg_s,1.0
30153,30154,13321,southw_ckn_l,1.0
30154,30155,13321,spicy_ital_l,1.0
30155,30156,13322,bbq_ckn_s,1.0
30156,30157,13322,mediterraneo_l,1.0
30157,30158,13322,pepperoni_l,1.0
30158,30159,13322,thai_ckn_s,1.0
30159,30160,13323,big_meat_s,1.0
30160,30161,13324,thai_ckn_l,1.0
30161,30162,13325,cali_ckn_m,1.0
30162,30163,13325,napolitana_l,1.0
30163,30164,13326,sicilian_l,1.0
30164,30165,13326,sicilian_l,1.0
30165,30166,13327,ital_supr_l,1.0
30166,30167,13327,spinach_fet_m,1.0
30167,30168,13328,soppressata_s,1.0
30168,30169,13328,spinach_fet_l,1.0
30169,30170,13328,veggie_veg_s,1.0
30170,30171,13329,sicilian_l,1.0
30171,30172,13329,spicy_ital_m,1.0
30172,30173,13330,five_cheese_l,1.0
30173,30174,13330,hawaiian_l,1.0
30174,30175,13330,napolitana_m,1.0
30175,30176,13331,cali_ckn_m,1.0
30176,30177,13331,thai_ckn_l,1.0
30177,30178,13331,veggie_veg_l,1.0
30178,30179,13332,spinach_supr_m,1.0
30179,30180,13333,bbq_ckn_l,1.0
30180,30181,13333,bbq_ckn_l,1.0
30181,30182,13333,mediterraneo_s,1.0
30182,30183,13334,classic_dlx_l,1.0
30183,30184,13334,green_garden_s,1.0
30184,30185,13335,green_garden_s,1.0
30185,30186,13336,mediterraneo_l,1.0
30186,30187,13336,pep_msh_pep_m,1.0
30187,30188,13337,spinach_fet_l,1.0
30188,30189,13338,hawaiian_l,1.0
30189,30190,13339,ital_cpcllo_l,1.0
30190,30191,13339,spinach_fet_s,1.0
30191,30192,13339,thai_ckn_l,1.0
30192,30193,13340,ital_supr_m,1.0
30193,30194,13340,ital_supr_m,1.0
30194,30195,13340,spinach_fet_m,1.0
30195,30196,13340,veggie_veg_s,1.0
30196,30197,13341,bbq_ckn_m,1.0
30197,30198,13341,bbq_ckn_m,1.0
30198,30199,13341,bbq_ckn_m,1.0
30199,30200,13341,four_cheese_l,1.0
30200,30201,13341,four_cheese_m,1.0
30201,30202,13341,hawaiian_m,1.0
30202,30203,13341,hawaiian_m,1.0
30203,30204,13341,ital_supr_m,1.0
30204,30205,13341,soppressata_m,1.0
30205,30206,13341,the_greek_l,1.0
30206,30207,13341,the_greek_xl,1.0
30207,30208,13341,the_greek_xxl,1.0
30208,30209,13341,veggie_veg_l,1.0
30209,30210,13342,ckn_pesto_m,1.0
30210,30211,13342,soppressata_l,1.0
30211,30212,13343,bbq_ckn_l,1.0
30212,30213,13344,calabrese_m,1.0
30213,30214,13344,cali_ckn_s,1.0
30214,30215,13344,cali_ckn_s,1.0
30215,30216,13344,the_greek_xl,1.0
30216,30217,13345,sicilian_l,1.0
30217,30218,13346,sicilian_l,1.0
30218,30219,13346,thai_ckn_m,1.0
30219,30220,13347,ital_supr_l,1.0
30220,30221,13347,peppr_salami_l,1.0
30221,30222,13348,four_cheese_m,1.0
30222,30223,13348,pepperoni_l,1.0
30223,30224,13349,cali_ckn_l,1.0
30224,30225,13349,classic_dlx_m,1.0
30225,30226,13349,southw_ckn_s,1.0
30226,30227,13349,spicy_ital_m,1.0
30227,30228,13350,pepperoni_s,1.0
30228,30229,13350,prsc_argla_m,2.0
30229,30230,13351,prsc_argla_m,1.0
30230,30231,13352,ital_veggie_l,1.0
30231,30232,13352,southw_ckn_l,1.0
30232,30233,13352,spicy_ital_m,1.0
30233,30234,13353,ital_cpcllo_l,1.0
30234,30235,13354,four_cheese_m,1.0
30235,30236,13355,ital_supr_s,1.0
30236,30237,13356,ital_supr_m,1.0
30237,30238,13357,four_cheese_l,1.0
30238,30239,13358,four_cheese_l,1.0
30239,30240,13359,cali_ckn_l,1.0
30240,30241,13359,mexicana_m,1.0
30241,30242,13360,hawaiian_l,1.0
30242,30243,13361,ital_veggie_l,1.0
30243,30244,13361,spin_pesto_s,1.0
30244,30245,13361,spinach_fet_l,1.0
30245,30246,13362,four_cheese_m,1.0
30246,30247,13362,pep_msh_pep_s,1.0
30247,30248,13363,peppr_salami_l,1.0
30248,30249,13363,spinach_supr_s,1.0
30249,30250,13364,veggie_veg_s,1.0
30250,30251,13365,the_greek_m,1.0
30251,30252,13366,classic_dlx_m,1.0
30252,30253,13366,prsc_argla_m,1.0
30253,30254,13367,sicilian_m,1.0
30254,30255,13367,spicy_ital_m,1.0
30255,30256,13368,spicy_ital_m,1.0
30256,30257,13368,spinach_fet_l,1.0
30257,30258,13369,the_greek_l,1.0
30258,30259,13370,five_cheese_l,1.0
30259,30260,13370,ital_supr_l,1.0
30260,30261,13370,ital_supr_s,1.0
30261,30262,13370,southw_ckn_m,1.0
30262,30263,13371,hawaiian_s,1.0
30263,30264,13371,mexicana_s,1.0
30264,30265,13371,napolitana_s,1.0
30265,30266,13371,thai_ckn_s,1.0
30266,30267,13372,mexicana_l,1.0
30267,30268,13372,spinach_fet_l,1.0
30268,30269,13372,veggie_veg_m,1.0
30269,30270,13373,spinach_fet_l,1.0
30270,30271,13374,big_meat_s,1.0
30271,30272,13374,ital_veggie_m,1.0
30272,30273,13375,hawaiian_l,1.0
30273,30274,13376,ckn_pesto_l,1.0
30274,30275,13376,green_garden_s,1.0
30275,30276,13376,ital_veggie_s,1.0
30276,30277,13376,ital_veggie_s,1.0
30277,30278,13377,napolitana_m,1.0
30278,30279,13378,cali_ckn_l,2.0
30279,30280,13378,cali_ckn_m,1.0
30280,30281,13378,hawaiian_m,1.0
30281,30282,13379,four_cheese_l,1.0
30282,30283,13380,ital_supr_l,1.0
30283,30284,13380,napolitana_m,1.0
30284,30285,13380,thai_ckn_l,1.0
30285,30286,13381,cali_ckn_l,1.0
30286,30287,13381,hawaiian_m,1.0
30287,30288,13382,peppr_salami_m,1.0
30288,30289,13383,bbq_ckn_l,1.0
30289,30290,13383,bbq_ckn_l,1.0
30290,30291,13384,big_meat_s,2.0
30291,30292,13385,cali_ckn_l,1.0
30292,30293,13386,pep_msh_pep_s,1.0
30293,30294,13387,cali_ckn_s,1.0
30294,30295,13387,ital_cpcllo_l,1.0
30295,30296,13387,ital_supr_l,1.0
30296,30297,13388,four_cheese_l,1.0
30297,30298,13388,pepperoni_m,1.0
30298,30299,13389,big_meat_s,1.0
30299,30300,13390,five_cheese_l,1.0
30300,30301,13391,prsc_argla_s,1.0
30301,30302,13391,spicy_ital_l,1.0
30302,30303,13391,spicy_ital_l,1.0
30303,30304,13392,ital_supr_m,1.0
30304,30305,13393,hawaiian_l,1.0
30305,30306,13394,hawaiian_l,1.0
30306,30307,13394,mediterraneo_l,1.0
30307,30308,13394,spinach_fet_l,1.0
30308,30309,13395,five_cheese_l,1.0
30309,30310,13395,mediterraneo_m,1.0
30310,30311,13396,classic_dlx_m,1.0
30311,30312,13396,hawaiian_m,1.0
30312,30313,13397,ital_supr_l,1.0
30313,30314,13397,southw_ckn_s,1.0
30314,30315,13398,four_cheese_m,1.0
30315,30316,13398,spinach_fet_m,1.0
30316,30317,13399,big_meat_s,1.0
30317,30318,13399,spinach_supr_s,1.0
30318,30319,13400,hawaiian_s,1.0
30319,30320,13400,pep_msh_pep_l,1.0
30320,30321,13401,cali_ckn_s,1.0
30321,30322,13401,veggie_veg_l,1.0
30322,30323,13402,calabrese_m,1.0
30323,30324,13402,mediterraneo_l,1.0
30324,30325,13402,peppr_salami_l,1.0
30325,30326,13402,spicy_ital_l,1.0
30326,30327,13403,hawaiian_s,1.0
30327,30328,13403,ital_veggie_l,1.0
30328,30329,13403,ital_veggie_l,1.0
30329,30330,13403,spicy_ital_l,1.0
30330,30331,13404,pepperoni_s,1.0
30331,30332,13405,hawaiian_s,1.0
30332,30333,13405,hawaiian_s,1.0
30333,30334,13405,spinach_fet_m,1.0
30334,30335,13406,classic_dlx_m,1.0
30335,30336,13406,four_cheese_m,1.0
30336,30337,13406,hawaiian_l,2.0
30337,30338,13406,southw_ckn_l,1.0
30338,30339,13406,spinach_fet_l,1.0
30339,30340,13406,spinach_fet_s,1.0
30340,30341,13406,the_greek_m,1.0
30341,30342,13407,napolitana_m,1.0
30342,30343,13408,mexicana_m,1.0
30343,30344,13409,cali_ckn_l,1.0
30344,30345,13409,veggie_veg_l,1.0
30345,30346,13410,spicy_ital_l,1.0
30346,30347,13411,mediterraneo_s,1.0
30347,30348,13412,classic_dlx_m,1.0
30348,30349,13413,calabrese_m,1.0
30349,30350,13413,classic_dlx_m,1.0
30350,30351,13413,prsc_argla_s,1.0
30351,30352,13413,southw_ckn_m,1.0
30352,30353,13414,green_garden_m,1.0
30353,30354,13415,big_meat_s,1.0
30354,30355,13415,ckn_alfredo_m,1.0
30355,30356,13415,southw_ckn_m,1.0
30356,30357,13415,the_greek_s,1.0
30357,30358,13416,thai_ckn_s,1.0
30358,30359,13417,brie_carre_s,1.0
30359,30360,13417,classic_dlx_s,1.0
30360,30361,13417,hawaiian_m,1.0
30361,30362,13417,hawaiian_s,1.0
30362,30363,13417,ital_cpcllo_l,1.0
30363,30364,13417,spin_pesto_l,1.0
30364,30365,13417,spin_pesto_l,1.0
30365,30366,13417,spinach_fet_s,1.0
30366,30367,13417,spinach_supr_l,1.0
30367,30368,13418,five_cheese_l,1.0
30368,30369,13419,veggie_veg_m,1.0
30369,30370,13420,big_meat_s,1.0
30370,30371,13420,cali_ckn_m,1.0
30371,30372,13420,ital_supr_m,1.0
30372,30373,13421,prsc_argla_s,1.0
30373,30374,13422,bbq_ckn_m,1.0
30374,30375,13422,ckn_pesto_m,1.0
30375,30376,13422,classic_dlx_m,1.0
30376,30377,13422,green_garden_s,1.0
30377,30378,13423,spinach_fet_m,1.0
30378,30379,13424,five_cheese_l,1.0
30379,30380,13424,four_cheese_l,1.0
30380,30381,13424,napolitana_s,1.0
30381,30382,13424,thai_ckn_l,1.0
30382,30383,13425,prsc_argla_s,1.0
30383,30384,13425,sicilian_s,1.0
30384,30385,13425,thai_ckn_l,1.0
30385,30386,13426,pepperoni_m,1.0
30386,30387,13427,pepperoni_m,1.0
30387,30388,13427,classic_dlx_m,1.0
30388,30389,13427,classic_dlx_s,1.0
30389,30390,13428,bbq_ckn_m,1.0
30390,30391,13428,calabrese_m,1.0
30391,30392,13428,peppr_salami_m,1.0
30392,30393,13428,spin_pesto_s,1.0
30393,30394,13429,mexicana_l,1.0
30394,30395,13429,spicy_ital_s,1.0
30395,30396,13430,four_cheese_m,1.0
30396,30397,13430,spicy_ital_m,1.0
30397,30398,13431,hawaiian_s,1.0
30398,30399,13432,four_cheese_l,1.0
30399,30400,13432,soppressata_s,1.0
30400,30401,13433,four_cheese_l,1.0
30401,30402,13433,ital_supr_l,1.0
30402,30403,13433,spicy_ital_l,1.0
30403,30404,13433,spinach_fet_s,1.0
30404,30405,13434,ckn_pesto_l,1.0
30405,30406,13434,pep_msh_pep_s,1.0
30406,30407,13434,pepperoni_l,1.0
30407,30408,13434,southw_ckn_l,1.0
30408,30409,13435,spinach_supr_s,1.0
30409,30410,13436,the_greek_xl,1.0
30410,30411,13437,cali_ckn_l,1.0
30411,30412,13437,cali_ckn_l,1.0
30412,30413,13437,mexicana_l,1.0
30413,30414,13437,mexicana_l,1.0
30414,30415,13438,hawaiian_l,1.0
30415,30416,13438,pepperoni_s,1.0
30416,30417,13438,prsc_argla_l,1.0
30417,30418,13438,spicy_ital_m,1.0
30418,30419,13439,sicilian_m,1.0
30419,30420,13440,sicilian_m,1.0
30420,30421,13440,prsc_argla_m,1.0
30421,30422,13440,soppressata_m,1.0
30422,30423,13440,thai_ckn_l,1.0
30423,30424,13441,ckn_alfredo_m,1.0
30424,30425,13441,ckn_alfredo_m,1.0
30425,30426,13441,napolitana_s,1.0
30426,30427,13442,prsc_argla_m,1.0
30427,30428,13442,spicy_ital_m,1.0
30428,30429,13443,mediterraneo_l,1.0
30429,30430,13443,spicy_ital_l,1.0
30430,30431,13443,thai_ckn_s,1.0
30431,30432,13444,thai_ckn_s,1.0
30432,30433,13444,brie_carre_s,1.0
30433,30434,13444,ital_veggie_s,1.0
30434,30435,13444,ital_veggie_s,1.0
30435,30436,13445,brie_carre_s,1.0
30436,30437,13445,four_cheese_l,1.0
30437,30438,13445,pepperoni_m,1.0
30438,30439,13445,the_greek_xl,1.0
30439,30440,13446,cali_ckn_m,1.0
30440,30441,13446,ital_cpcllo_s,1.0
30441,30442,13446,southw_ckn_m,1.0
30442,30443,13447,ckn_pesto_s,1.0
30443,30444,13447,pep_msh_pep_s,1.0
30444,30445,13447,spinach_supr_s,1.0
30445,30446,13448,mexicana_l,1.0
30446,30447,13449,hawaiian_l,1.0
30447,30448,13449,ital_supr_l,1.0
30448,30449,13449,ital_veggie_l,1.0
30449,30450,13449,thai_ckn_l,1.0
30450,30451,13450,classic_dlx_m,1.0
30451,30452,13450,napolitana_s,1.0
30452,30453,13450,southw_ckn_l,1.0
30453,30454,13450,thai_ckn_s,1.0
30454,30455,13451,hawaiian_s,1.0
30455,30456,13452,cali_ckn_s,1.0
30456,30457,13452,ckn_alfredo_s,1.0
30457,30458,13453,bbq_ckn_l,1.0
30458,30459,13453,veggie_veg_l,1.0
30459,30460,13454,bbq_ckn_s,1.0
30460,30461,13454,cali_ckn_l,1.0
30461,30462,13454,mexicana_l,1.0
30462,30463,13454,spicy_ital_m,1.0
30463,30464,13455,spicy_ital_m,1.0
30464,30465,13455,ital_supr_l,1.0
30465,30466,13456,hawaiian_s,1.0
30466,30467,13456,prsc_argla_m,1.0
30467,30468,13457,four_cheese_l,1.0
30468,30469,13457,hawaiian_s,1.0
30469,30470,13458,ital_cpcllo_l,1.0
30470,30471,13459,big_meat_s,1.0
30471,30472,13460,ital_supr_l,1.0
30472,30473,13460,thai_ckn_l,1.0
30473,30474,13461,classic_dlx_m,1.0
30474,30475,13461,classic_dlx_m,1.0
30475,30476,13462,southw_ckn_l,1.0
30476,30477,13463,calabrese_m,1.0
30477,30478,13463,the_greek_s,1.0
30478,30479,13464,the_greek_s,1.0
30479,30480,13465,hawaiian_s,1.0
30480,30481,13465,pep_msh_pep_s,1.0
30481,30482,13465,soppressata_l,1.0
30482,30483,13465,thai_ckn_m,1.0
30483,30484,13466,mediterraneo_s,1.0
30484,30485,13467,classic_dlx_m,1.0
30485,30486,13467,pepperoni_s,1.0
30486,30487,13467,spinach_fet_s,1.0
30487,30488,13467,thai_ckn_l,1.0
30488,30489,13468,pep_msh_pep_s,1.0
30489,30490,13469,pep_msh_pep_s,1.0
30490,30491,13470,pepperoni_s,1.0
30491,30492,13470,soppressata_s,1.0
30492,30493,13470,southw_ckn_m,1.0
30493,30494,13470,southw_ckn_s,1.0
30494,30495,13470,thai_ckn_m,1.0
30495,30496,13471,prsc_argla_s,1.0
30496,30497,13472,prsc_argla_s,1.0
30497,30498,13472,classic_dlx_s,1.0
30498,30499,13473,four_cheese_m,1.0
30499,30500,13473,thai_ckn_l,1.0
30500,30501,13474,thai_ckn_l,1.0
30501,30502,13474,ckn_pesto_s,1.0
30502,30503,13475,five_cheese_l,1.0
30503,30504,13475,pepperoni_m,1.0
30504,30505,13475,spinach_fet_l,1.0
30505,30506,13475,thai_ckn_l,1.0
30506,30507,13476,sicilian_l,1.0
30507,30508,13477,hawaiian_s,1.0
30508,30509,13477,spicy_ital_m,1.0
30509,30510,13478,brie_carre_s,1.0
30510,30511,13478,brie_carre_s,1.0
30511,30512,13478,classic_dlx_m,1.0
30512,30513,13478,ital_supr_s,1.0
30513,30514,13478,ital_veggie_l,1.0
30514,30515,13478,pepperoni_l,1.0
30515,30516,13478,pepperoni_m,1.0
30516,30517,13478,soppressata_m,1.0
30517,30518,13478,spicy_ital_l,1.0
30518,30519,13478,spicy_ital_s,1.0
30519,30520,13478,spinach_fet_s,1.0
30520,30521,13478,the_greek_s,1.0
30521,30522,13479,napolitana_s,1.0
30522,30523,13480,pep_msh_pep_l,1.0
30523,30524,13480,peppr_salami_l,1.0
30524,30525,13481,big_meat_s,2.0
30525,30526,13481,ckn_pesto_s,1.0
30526,30527,13481,classic_dlx_m,1.0
30527,30528,13481,classic_dlx_m,1.0
30528,30529,13481,ital_veggie_s,1.0
30529,30530,13481,ital_veggie_s,1.0
30530,30531,13481,pep_msh_pep_m,1.0
30531,30532,13481,pepperoni_l,1.0
30532,30533,13481,pepperoni_s,1.0
30533,30534,13481,peppr_salami_l,1.0
30534,30535,13481,sicilian_m,1.0
30535,30536,13481,southw_ckn_s,1.0
30536,30537,13481,spin_pesto_s,1.0
30537,30538,13481,spinach_fet_s,1.0
30538,30539,13482,napolitana_l,1.0
30539,30540,13482,spinach_fet_m,1.0
30540,30541,13483,five_cheese_l,1.0
30541,30542,13484,five_cheese_l,1.0
30542,30543,13485,ckn_alfredo_s,1.0
30543,30544,13485,classic_dlx_s,2.0
30544,30545,13485,thai_ckn_l,1.0
30545,30546,13486,cali_ckn_s,1.0
30546,30547,13486,pepperoni_m,1.0
30547,30548,13486,sicilian_m,1.0
30548,30549,13486,spinach_fet_m,1.0
30549,30550,13487,ital_cpcllo_l,1.0
30550,30551,13487,ital_veggie_m,1.0
30551,30552,13488,classic_dlx_s,1.0
30552,30553,13488,veggie_veg_l,1.0
30553,30554,13489,four_cheese_l,1.0
30554,30555,13490,big_meat_s,1.0
30555,30556,13490,pepperoni_l,1.0
30556,30557,13490,southw_ckn_m,1.0
30557,30558,13491,big_meat_s,1.0
30558,30559,13491,four_cheese_l,1.0
30559,30560,13491,pepperoni_l,1.0
30560,30561,13491,thai_ckn_l,1.0
30561,30562,13492,cali_ckn_m,1.0
30562,30563,13492,thai_ckn_m,1.0
30563,30564,13493,thai_ckn_m,1.0
30564,30565,13493,ckn_alfredo_l,1.0
30565,30566,13494,green_garden_m,1.0
30566,30567,13494,peppr_salami_m,1.0
30567,30568,13494,thai_ckn_s,1.0
30568,30569,13495,veggie_veg_m,1.0
30569,30570,13496,classic_dlx_l,1.0
30570,30571,13497,cali_ckn_s,1.0
30571,30572,13497,cali_ckn_s,1.0
30572,30573,13498,cali_ckn_s,1.0
30573,30574,13498,spinach_fet_s,1.0
30574,30575,13499,classic_dlx_s,1.0
30575,30576,13499,four_cheese_l,1.0
30576,30577,13499,four_cheese_m,1.0
30577,30578,13500,napolitana_m,1.0
30578,30579,13501,southw_ckn_s,1.0
30579,30580,13502,ital_cpcllo_m,1.0
30580,30581,13503,mexicana_l,1.0
30581,30582,13504,big_meat_s,1.0
30582,30583,13505,ital_cpcllo_l,1.0
30583,30584,13505,pepperoni_l,1.0
30584,30585,13506,hawaiian_m,1.0
30585,30586,13506,hawaiian_m,1.0
30586,30587,13506,southw_ckn_l,1.0
30587,30588,13507,ital_supr_m,1.0
30588,30589,13507,thai_ckn_s,1.0
30589,30590,13508,napolitana_l,1.0
30590,30591,13509,calabrese_l,1.0
30591,30592,13510,bbq_ckn_s,1.0
30592,30593,13510,four_cheese_l,1.0
30593,30594,13510,ital_veggie_s,1.0
30594,30595,13510,sicilian_l,1.0
30595,30596,13511,pep_msh_pep_l,1.0
30596,30597,13512,ckn_alfredo_l,1.0
30597,30598,13512,five_cheese_l,1.0
30598,30599,13512,napolitana_m,1.0
30599,30600,13512,veggie_veg_m,1.0
30600,30601,13513,spicy_ital_l,1.0
30601,30602,13514,green_garden_m,1.0
30602,30603,13515,five_cheese_l,1.0
30603,30604,13516,cali_ckn_l,1.0
30604,30605,13516,ckn_pesto_m,1.0
30605,30606,13516,ckn_pesto_m,1.0
30606,30607,13517,ckn_pesto_m,1.0
30607,30608,13517,peppr_salami_l,1.0
30608,30609,13517,spicy_ital_m,1.0
30609,30610,13518,spicy_ital_m,1.0
30610,30611,13519,pep_msh_pep_m,1.0
30611,30612,13520,sicilian_m,1.0
30612,30613,13520,southw_ckn_s,1.0
30613,30614,13521,veggie_veg_s,1.0
30614,30615,13522,classic_dlx_m,1.0
30615,30616,13523,bbq_ckn_s,1.0
30616,30617,13523,cali_ckn_m,1.0
30617,30618,13523,cali_ckn_s,1.0
30618,30619,13523,ckn_pesto_s,1.0
30619,30620,13523,classic_dlx_l,1.0
30620,30621,13523,classic_dlx_m,1.0
30621,30622,13523,hawaiian_l,1.0
30622,30623,13523,ital_supr_s,1.0
30623,30624,13523,pep_msh_pep_m,1.0
30624,30625,13523,pepperoni_s,1.0
30625,30626,13523,spinach_supr_s,1.0
30626,30627,13523,veggie_veg_l,1.0
30627,30628,13524,sicilian_m,1.0
30628,30629,13525,big_meat_s,1.0
30629,30630,13525,classic_dlx_m,1.0
30630,30631,13525,pepperoni_m,1.0
30631,30632,13526,pepperoni_m,1.0
30632,30633,13526,ckn_pesto_l,1.0
30633,30634,13526,ckn_pesto_l,2.0
30634,30635,13526,five_cheese_l,1.0
30635,30636,13526,hawaiian_m,1.0
30636,30637,13526,hawaiian_m,1.0
30637,30638,13526,mexicana_m,1.0
30638,30639,13526,pepperoni_m,1.0
30639,30640,13526,peppr_salami_s,1.0
30640,30641,13526,sicilian_s,1.0
30641,30642,13526,southw_ckn_l,1.0
30642,30643,13526,southw_ckn_l,1.0
30643,30644,13526,thai_ckn_l,1.0
30644,30645,13527,pepperoni_s,1.0
30645,30646,13527,sicilian_l,1.0
30646,30647,13528,sicilian_l,1.0
30647,30648,13528,mexicana_l,1.0
30648,30649,13528,pepperoni_l,1.0
30649,30650,13529,hawaiian_l,1.0
30650,30651,13529,hawaiian_l,1.0
30651,30652,13529,hawaiian_l,1.0
30652,30653,13529,thai_ckn_m,1.0
30653,30654,13530,four_cheese_l,1.0
30654,30655,13531,ital_veggie_s,1.0
30655,30656,13532,the_greek_m,1.0
30656,30657,13533,prsc_argla_l,1.0
30657,30658,13533,prsc_argla_l,1.0
30658,30659,13534,mexicana_s,1.0
30659,30660,13534,prsc_argla_m,1.0
30660,30661,13535,ital_veggie_m,1.0
30661,30662,13536,ital_supr_m,1.0
30662,30663,13536,napolitana_s,1.0
30663,30664,13537,ital_supr_m,1.0
30664,30665,13537,mexicana_l,1.0
30665,30666,13537,spinach_supr_m,1.0
30666,30667,13538,bbq_ckn_l,2.0
30667,30668,13538,bbq_ckn_l,1.0
30668,30669,13539,bbq_ckn_m,1.0
30669,30670,13540,thai_ckn_s,1.0
30670,30671,13540,thai_ckn_s,1.0
30671,30672,13541,ckn_alfredo_m,1.0
30672,30673,13542,ital_cpcllo_m,1.0
30673,30674,13543,hawaiian_s,1.0
30674,30675,13543,ital_supr_m,1.0
30675,30676,13544,big_meat_s,1.0
30676,30677,13544,hawaiian_l,1.0
30677,30678,13545,hawaiian_l,1.0
30678,30679,13545,veggie_veg_s,1.0
30679,30680,13546,napolitana_s,1.0
30680,30681,13547,pepperoni_m,1.0
30681,30682,13548,ital_cpcllo_l,1.0
30682,30683,13549,southw_ckn_l,1.0
30683,30684,13550,four_cheese_l,1.0
30684,30685,13551,cali_ckn_l,1.0
30685,30686,13551,southw_ckn_l,1.0
30686,30687,13552,pep_msh_pep_m,1.0
30687,30688,13553,bbq_ckn_m,1.0
30688,30689,13553,pep_msh_pep_l,1.0
30689,30690,13554,calabrese_m,1.0
30690,30691,13554,ital_supr_m,1.0
30691,30692,13554,spicy_ital_m,1.0
30692,30693,13555,mediterraneo_s,1.0
30693,30694,13555,southw_ckn_m,1.0
30694,30695,13555,spinach_fet_l,2.0
30695,30696,13556,southw_ckn_s,1.0
30696,30697,13556,spinach_fet_m,1.0
30697,30698,13556,spinach_supr_s,1.0
30698,30699,13557,spinach_supr_s,1.0
30699,30700,13557,sicilian_s,1.0
30700,30701,13557,southw_ckn_l,1.0
30701,30702,13558,hawaiian_s,1.0
30702,30703,13558,ital_cpcllo_l,1.0
30703,30704,13559,five_cheese_l,1.0
30704,30705,13560,sicilian_m,1.0
30705,30706,13560,thai_ckn_l,1.0
30706,30707,13561,bbq_ckn_m,1.0
30707,30708,13561,bbq_ckn_s,1.0
30708,30709,13561,mexicana_l,1.0
30709,30710,13562,pep_msh_pep_l,1.0
30710,30711,13562,pepperoni_s,1.0
30711,30712,13562,prsc_argla_s,1.0
30712,30713,13563,ckn_pesto_m,1.0
30713,30714,13563,napolitana_s,1.0
30714,30715,13563,sicilian_s,1.0
30715,30716,13564,big_meat_s,1.0
30716,30717,13564,big_meat_s,1.0
30717,30718,13565,bbq_ckn_m,1.0
30718,30719,13565,five_cheese_l,1.0
30719,30720,13565,napolitana_m,1.0
30720,30721,13566,spinach_fet_l,1.0
